seed_index,seed,world,detector_variant,detector,event_decoder,dropout_probability,spurious_probability,noise_region,status,failure_modes,event_count,transition_count,motif_count,canonical_motif_supports,canonical_motif_recovery,canonical_length3_supports,canonical_length3_support_min,canonical_length3_support_mass,canonical_length3_support_fraction,representation_gain,canonical_length3_ranks,canonical_length3_rank_worst,canonical_event_support_fraction,canonical_transition_support_fraction,canonical_event_support_mass,canonical_transition_support_mass,length3_motif_support_mass,length3_motif_count,top5_length3_patterns,active_signal_cell_coverage_ratio,active_signal_cell_overcapture_ratio,event_history_accuracy,event_context_accuracy,collapsed_static_accuracy,predictive_accuracy_delta,compressibility_index,recurring_three_event_window_fraction,repeated_episode_instance_fraction
0,7,branch,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.15,0.0,positive_gain,failed,overcapture_degradation;motif_loss,383,243,28,40;48,0.666667,40;48,40,88,1.0,0.333333,2;1,2,0.8668407310704961,0.8065843621399177,332,196,88,2,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {C,D}",1.406077,0.406077,1.0,0.929577,0.0,1.0,0.525142,0.838095,0.842857
0,7,branch,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.15,0.0,identity_collapse,degraded,coverage_degradation;motif_degradation;history_prediction_degradation,477,337,43,51;49,0.816667,51;49,49,100,0.5952380952380952,-0.221429,1;2,2,0.8721174004192872,0.7002967359050445,416,236,168,10,"{A,B} -> {B,C} -> {C,D} | {A,B} -> {B,E} -> {E,F} | {B,E} -> {E,F} -> {E,F} | {A,B} -> {B,E} -> {B,E} | {B,E} -> {B,E} -> {E,F}",0.862799,0.0,0.894737,0.929293,0.080808,0.813929,0.518835,0.852792,0.821429
0,7,branch,sliding_window_low_threshold,sliding_window,none,0.15,0.05,positive_gain,failed,overcapture_degradation;motif_loss;history_prediction_degradation,410,270,46,32;39,0.533333,32;39,32,71,0.9466666666666667,0.413334,2;1,2,0.802439024390244,0.6555555555555556,329,177,75,4,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {C,D} | {A,B} -> {B,E} -> {A,F} | {B,D} -> {B,C} -> {C,D}",1.170603,0.170603,0.903226,0.857143,0.0,0.903226,0.409907,0.568182,0.635714
0,7,branch,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.15,0.05,positive_gain,failed,overcapture_degradation;motif_loss;history_prediction_degradation,394,254,37,36;43,0.6,36;43,36,79,0.9518072289156626,0.351807,2;1,2,0.8604060913705583,0.7519685039370079,339,191,83,4,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {C,D} | {A,B} -> {B,E} -> {A,F} | {B,D} -> {B,C} -> {C,D}",1.115968,0.115968,0.914286,0.910256,0.0,0.914286,0.470665,0.715517,0.742857
0,7,branch,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.15,0.05,identity_collapse,failed,coverage_degradation;motif_loss;history_prediction_failure,614,474,114,26;30,0.433333,26;30,26,56,0.34782608695652173,-0.085507,2;1,2,0.749185667752443,0.41139240506329117,460,195,161,35,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {C,D} | {B,C} -> {C,D} -> {C,D} | {A,B} -> {A,B} -> {B,C} | {A,B} -> {B,E} -> {B,E}",0.753613,0.0,0.5,0.588235,0.084507,0.415493,0.314491,0.482036,0.321429
0,7,branch,sliding_window_low_threshold,sliding_window,none,0.15,0.1,positive_gain,failed,overcapture_degradation;motif_loss;history_prediction_failure,526,386,116,15;16,0.25,15;16,15,31,0.5081967213114754,0.258197,2;1,2,0.6121673003802282,0.30310880829015546,322,117,61,17,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {C,D} | {A,B} -> {A,B,E} -> {B,E} | {A,B} -> {B,E} -> {B,C} | {B,H} -> {B,C} -> {C,D}",1.181818,0.181818,0.45,0.54717,0.009009,0.440991,0.208495,0.245968,0.242857
0,7,branch,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.15,0.1,positive_gain,failed,motif_loss;history_prediction_degradation,447,307,75,22;29,0.366667,22;29,22,51,0.6375,0.270833,2;1,2,0.7628635346756152,0.504885993485342,341,155,80,15,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {C,D} | {B,C} -> {D,F} -> {C,D} | {B,H} -> {B,C} -> {C,D} | {A,B} -> {B,C} -> {A,D}",0.995538,0.0,0.702703,0.722222,0.021505,0.681197,0.318026,0.470588,0.507143
0,7,branch,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.15,0.1,identity_collapse,failed,coverage_degradation;motif_loss;history_prediction_failure,805,665,210,13;11,0.183333,13;11,11,24,0.13333333333333333,-0.05,1;2,2,0.6298136645962733,0.20601503759398496,507,137,180,63,"{A,B} -> {B,C} -> {C,D} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {A,B} -> {B,E} | {A,B} -> {B,C} -> {B,C} | {A,B} -> {B,E} -> {B,E}",0.702733,0.0,0.273504,0.395604,0.060109,0.213395,0.202937,0.342857,0.078571
0,7,branch,sliding_window_low_threshold,sliding_window,none,0.15,0.15,identity_collapse,failed,overcapture_degradation;motif_loss;history_prediction_failure,687,547,166,4;6,0.066667,4;6,4,10,0.2222222222222222,0.155555,2;1,2,0.40611353711790393,0.1206581352833638,279,66,45,18,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {C,D} | {A,B} -> {B,E} -> {B,E,G} | {B,C,F} -> {B,C} -> {C,D} | {A,B} -> {B,C,H} -> {B,C}",1.328806,0.328806,0.195652,0.261745,0.0,0.195652,0.108321,0.110565,0.028571
0,7,branch,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.15,0.15,identity_collapse,failed,coverage_degradation;motif_loss;history_prediction_failure,500,360,108,18;17,0.283333,18;17,17,35,0.39325842696629215,0.109925,1;2,2,0.654,0.3416666666666667,327,123,89,27,"{A,B} -> {B,C} -> {C,D} | {A,B} -> {B,E} -> {E,F} | {C,F} -> {B,C} -> {C,D} | {B,C} -> {C,E} -> {C,D} | {B,C} -> {B,D} -> {C,D}",0.939578,0.0,0.461538,0.564815,0.035088,0.426451,0.239552,0.402715,0.342857
0,7,branch,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.15,0.15,undercapture,failed,undercapture;motif_loss;history_prediction_failure,978,838,271,3;4,0.05,3;4,3,7,0.03664921465968586,-0.013351,11;2,11,0.5521472392638037,0.09904534606205251,540,83,191,81,"{A,B} -> {A,E} -> {B,E} | {A,B} -> {B,E} -> {E,F} | {B,E} -> {E,F} -> {E,F} | {A,B} -> {B,F} -> {B,C} | {B,C} -> {C,G} -> {C,D}",0.667447,0.0,0.184971,0.292308,0.053435,0.131536,0.153385,0.273639,0.0
0,7,branch,sliding_window_low_threshold,sliding_window,none,0.15,0.2,identity_collapse,failed,overcapture_degradation;motif_loss;history_prediction_failure,838,698,213,0;0,0.0,0;0,0,0,0.0,0.0,0;0,0,0.3269689737470167,0.05873925501432665,274,41,40,18,"{A,B} -> {A,B,E} -> {B,E} | {B,E} -> {E,F} -> {D,F} | {A,B} -> {B,E} -> {B,D,E} | {B,E} -> {E,F} -> {E,F,G} | {B,C} -> {B,E} -> {E,F}",1.45117,0.45117,0.064516,0.130682,0.0,0.064516,0.083259,0.071685,0.0
0,7,branch,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.15,0.2,identity_collapse,failed,motif_loss;history_prediction_failure,584,444,148,14;10,0.166667,14;10,10,24,0.23300970873786409,0.066343,1;2,2,0.601027397260274,0.23423423423423423,351,104,103,36,"{A,B} -> {B,C} -> {C,D} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,D} -> {B,E} | {A,B} -> {A,H} -> {B,C} | {A,B} -> {B,C} -> {B,E}",0.951574,0.0,0.275862,0.344,0.030534,0.245328,0.195162,0.338816,0.15
0,7,branch,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.15,0.2,undercapture,failed,undercapture;motif_loss;history_prediction_failure,1099,959,310,3;3,0.05,3;3,3,6,0.02575107296137339,-0.024249,15;10,15,0.5177434030937216,0.0740354535974974,569,71,233,99,"{B,C} -> {C,G} -> {C,D} | {A,B} -> {A,D} -> {A,B} | {A,B} -> {A,E} -> {B,E} | {A,B} -> {A,B} -> {B,E} | {B,E} -> {F,H} -> {E,F}",0.653753,0.0,0.135135,0.185053,0.046099,0.089036,0.149126,0.284493,0.0
0,7,branch,sliding_window_low_threshold,sliding_window,none,0.2,0.0,positive_gain,failed,overcapture_degradation;motif_loss,338,199,27,36;30,0.5,36;30,30,66,1.0,0.5,1;2,2,0.8816568047337278,0.8241206030150754,298,164,66,2,"{A,B} -> {B,C} -> {C,D} | {A,B} -> {B,E} -> {E,F}",1.285217,0.285217,1.0,0.939394,0.0,1.0,0.527226,0.88,0.856115
0,7,branch,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.2,0.0,positive_gain,failed,overcapture_degradation;motif_loss,338,199,27,36;30,0.5,36;30,30,66,1.0,0.5,1;2,2,0.8816568047337278,0.8241206030150754,298,164,66,2,"{A,B} -> {B,C} -> {C,D} | {A,B} -> {B,E} -> {E,F}",1.285217,0.285217,1.0,0.939394,0.0,1.0,0.527226,0.88,0.856115
0,7,branch,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.2,0.0,identity_collapse,failed,coverage_degradation;motif_loss;history_prediction_degradation,470,330,46,45;39,0.65,45;39,39,84,0.5217391304347826,-0.128261,1;2,2,0.8702127659574468,0.6606060606060606,409,218,161,11,"{A,B} -> {B,C} -> {C,D} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,E} -> {B,E} | {B,E} -> {B,E} -> {E,F} | {A,B} -> {A,B} -> {B,C}",0.798407,0.0,0.816667,0.833333,0.078431,0.738235,0.509552,0.847368,0.807143
0,7,branch,sliding_window_low_threshold,sliding_window,none,0.2,0.05,positive_gain,failed,motif_loss;history_prediction_degradation,372,234,38,27;22,0.366667,27;22,22,49,0.9607843137254902,0.594117,1;2,2,0.7876344086021505,0.5683760683760684,293,133,51,3,"{A,B} -> {B,C} -> {C,D} | {A,B} -> {B,E} -> {E,F} | {B,C} -> {B,C,D} -> {C,D}",1.059625,0.059625,0.818182,0.746032,0.0,0.818182,0.363548,0.476636,0.65942
0,7,branch,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.2,0.05,positive_gain,failed,motif_loss;history_prediction_degradation,354,216,34,31;27,0.45,31;27,27,58,0.9354838709677419,0.485484,1;2,2,0.8531073446327684,0.6712962962962963,302,145,62,4,"{A,B} -> {B,C} -> {C,D} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,D} -> {B,E} | {B,D} -> {B,E} -> {E,F}",1.000368,0.000368,0.826087,0.790323,0.015873,0.810214,0.441903,0.681319,0.768116
0,7,branch,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.2,0.05,identity_collapse,failed,coverage_degradation;motif_loss;history_prediction_failure,630,490,115,22;21,0.35,22;21,21,43,0.2654320987654321,-0.084568,1;2,2,0.7301587301587301,0.3510204081632653,460,172,162,33,"{A,B} -> {B,C} -> {C,D} | {A,B} -> {B,E} -> {E,F} | {B,E} -> {E,F} -> {E,F} | {B,C} -> {B,C} -> {C,D} | {A,B} -> {B,E} -> {B,E}",0.707398,0.0,0.518519,0.590551,0.066176,0.452342,0.292861,0.462857,0.292857
0,7,branch,sliding_window_low_threshold,sliding_window,none,0.2,0.1,positive_gain,failed,motif_loss;history_prediction_failure,475,336,99,14;12,0.2,14;12,12,26,0.6046511627906976,0.404651,1;2,2,0.6,0.2976190476190476,285,100,43,10,"{A,B} -> {B,C} -> {C,D} | {A,B} -> {B,E} -> {E,F} | {B,C} -> {B,C,D} -> {C,D} | {A,B} -> {B,F} -> {A,F} | {A,B} -> {B,C,E} -> {B,C}",1.089815,0.089815,0.432432,0.505155,0.0,0.432432,0.190689,0.212871,0.28777
0,7,branch,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.2,0.1,positive_gain,failed,coverage_degradation;motif_loss;history_prediction_failure,420,281,66,24;25,0.4,24;25,24,49,0.8032786885245902,0.403279,2;1,2,0.7333333333333333,0.498220640569395,308,140,61,8,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {C,D} | {A,B} -> {B,F} -> {A,F} | {A,B} -> {B,C} -> {B,C} | {B,C} -> {B,C} -> {C,D}",0.941591,0.0,0.575,0.701149,0.022989,0.552011,0.289704,0.414966,0.503597
0,7,branch,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.2,0.1,undercapture,failed,undercapture;motif_loss;history_prediction_failure,808,668,215,7;13,0.116667,7;13,7,20,0.11428571428571428,-0.002381,2;1,2,0.6002475247524752,0.18562874251497005,485,124,175,60,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {C,D} | {A,B} -> {B,E} -> {B,C} | {A,B} -> {A,B} -> {B,C} | {A,B} -> {B,C} -> {B,C}",0.679777,0.0,0.227723,0.373494,0.062857,0.164866,0.189635,0.331439,0.092857
0,7,branch,sliding_window_low_threshold,sliding_window,none,0.2,0.15,identity_collapse,failed,overcapture_degradation;motif_loss;history_prediction_failure,650,510,141,7;8,0.116667,7;8,7,15,0.40540540540540543,0.288738,2;1,2,0.4323076923076923,0.13725490196078433,281,70,37,13,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {C,D} | {A,B} -> {B,E} -> {E,G} | {A,B,E} -> {A,B} -> {B,C} | {C,D} -> {B,C} -> {C,D}",1.268758,0.268758,0.209302,0.286885,0.0,0.209302,0.108493,0.099462,0.042857
0,7,branch,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.2,0.15,positive_gain,failed,motif_loss;history_prediction_failure,522,382,101,18;17,0.283333,18;17,17,35,0.546875,0.263542,1;2,2,0.6455938697318008,0.3219895287958115,337,123,64,14,"{A,B} -> {B,C} -> {C,D} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {B,E} | {A,B} -> {B,E} -> {E,G} | {B,C} -> {B,E} -> {E,F}",0.965501,0.0,0.354167,0.52381,0.009091,0.345076,0.189564,0.262295,0.271429
0,7,branch,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.2,0.15,undercapture,failed,undercapture;motif_loss;history_prediction_failure,1002,862,259,8;2,0.033333,8;2,2,10,0.05847953216374269,0.025147,1;27,27,0.5389221556886228,0.09396751740139211,540,81,171,67,"{A,B} -> {B,C} -> {C,D} | {A,B} -> {A,B} -> {B,C} | {A,B} -> {A,B} -> {B,E} | {B,E} -> {F,H} -> {E,F} | {A,B} -> {B,E} -> {B,E}",0.666345,0.0,0.142857,0.28,0.043651,0.099206,0.138964,0.236842,0.0
0,7,branch,sliding_window_low_threshold,sliding_window,none,0.2,0.2,identity_collapse,failed,overcapture_degradation;motif_loss;history_prediction_failure,856,716,206,2;0,0.0,2;0,0,2,0.11764705882352941,0.117647,5;0,5,0.29439252336448596,0.04329608938547486,252,31,17,8,"{B,C,F} -> {B,C} -> {C,D} | {A,B} -> {B,E} -> {B,C,E} | {A,B,E} -> {A,E} -> {B,E} | {B,E} -> {E,G} -> {E,F} | {A,B} -> {B,C} -> {C,D}",1.480336,0.480336,0.088889,0.11236,0.0,0.088889,0.061849,0.029514,0.0
0,7,branch,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.2,0.2,identity_collapse,failed,motif_loss;history_prediction_failure,612,472,148,9;5,0.083333,9;5,5,14,0.15384615384615385,0.070513,1;3,3,0.5604575163398693,0.1694915254237288,343,80,91,34,"{A,B} -> {B,C} -> {C,D} | {A,B} -> {A,E} -> {B,E} | {A,B} -> {B,E} -> {E,F} | {B,C} -> {C,G} -> {C,D} | {A,B} -> {B,C} -> {C,G}",0.980746,0.0,0.188406,0.272727,0.034247,0.154159,0.161058,0.274096,0.114286
0,7,branch,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.2,0.2,undercapture,failed,undercapture;motif_loss;history_prediction_failure,1119,979,295,0;0,0.0,0;0,0,0,0.0,0.0,0;0,0,0.49508489722966936,0.07865168539325842,554,77,163,70,"{A,B} -> {A,E} -> {B,E} | {B,E} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {B,E} | {A,B} -> {B,E} -> {B,E} | {B,C} -> {A,B} -> {B,C}",0.645637,0.0,0.071038,0.156028,0.056738,0.014301,0.118621,0.194279,0.0
0,7,overlap,sliding_window_low_threshold,sliding_window,none,0.0,0.0,borderline,failed,overcapture,595,395,28,60;60;60,1.0,60;60;60,60,180,1.0,0.0,1;3;2,3,0.9277310924369748,0.9139240506329114,552,361,180,3,"{A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F}",1.554444,0.554444,1.0,1.0,0.0,1.0,0.577999,0.923077,0.9
0,7,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.0,0.0,borderline,failed,overcapture,595,395,28,60;60;60,1.0,60;60;60,60,180,1.0,0.0,1;3;2,3,0.9277310924369748,0.9139240506329114,552,361,180,3,"{A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F}",1.554444,0.554444,1.0,1.0,0.0,1.0,0.577999,0.923077,0.9
0,7,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.0,0.0,borderline,faithful,within_useful_manifold,600,400,29,60;60;60,1.0,60;60;60,60,180,1.0,0.0,1;3;2,3,0.9216666666666666,0.9025,553,361,180,3,"{A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F}",1.0,0.0,1.0,1.0,0.0,1.0,0.568169,0.9,0.9
0,7,overlap,sliding_window_low_threshold,sliding_window,none,0.0,0.05,positive_gain,degraded,overcapture_degradation;motif_degradation;history_prediction_degradation,658,458,65,49;51;48,0.8,49;51;48,48,148,0.925,0.125,2;1;3,3,0.831306990881459,0.7205240174672489,547,330,160,9,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {D,E,F} | {B,C} -> {D,E,F} -> {E,F}",1.315134,0.315134,0.868852,0.904,0.0,0.868852,0.455059,0.620155,0.7
0,7,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.0,0.05,positive_gain,degraded,overcapture_degradation;motif_degradation,613,413,36,58;59;56,0.933333,58;59;56,56,173,1.0,0.066667,2;1;3,3,0.8907014681892332,0.8571428571428571,546,354,173,3,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F}",1.24525,0.24525,1.0,0.983333,0.0,1.0,0.533544,0.812207,0.855
0,7,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.0,0.05,positive_gain,degraded,coverage_degradation;motif_degradation;history_prediction_degradation,695,495,74,50;48;53,0.8,50;48;53,48,151,0.8296703296703297,0.02967,2;3;1,3,0.8446043165467626,0.6828282828282828,587,338,182,14,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {B,E} -> {E,F} -> {E,F} | {A,B} -> {A,B} -> {B,C}",0.830312,0.0,0.84507,0.893939,0.036765,0.808306,0.427707,0.616949,0.7
0,7,overlap,sliding_window_low_threshold,sliding_window,none,0.0,0.1,identity_collapse,failed,overcapture_degradation;motif_loss;history_prediction_failure,818,618,163,29;25;30,0.416667,29;25;30,25,84,0.44919786096256686,0.032531,2;3;1,3,0.6711491442542787,0.4174757281553398,549,258,187,47,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B,C} -> {B,C} -> {E,F} | {B,E} -> {E,F} -> {B,E,F}",1.309524,0.309524,0.523256,0.64375,0.0,0.523256,0.31948,0.447368,0.39
0,7,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.0,0.1,positive_gain,degraded,motif_degradation;history_prediction_degradation,651,451,61,51;47;52,0.783333,51;47;52,47,150,0.9375,0.154167,2;3;1,3,0.869431643625192,0.7405764966740577,566,334,160,8,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,G} -> {E,G} | {A,B} -> {B,G} -> {F,H}",1.07483,0.07483,0.78125,0.846154,0.007299,0.773951,0.450735,0.63745,0.71
0,7,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.0,0.1,identity_collapse,failed,coverage_degradation;motif_loss;history_prediction_failure,862,662,200,31;18;27,0.3,31;18;27,18,76,0.3275862068965517,0.027586,1;3;2,3,0.728538283062645,0.3821752265861027,628,253,232,69,"{A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {A,B} -> {B,G} | {A,B} -> {A,B} -> {B,C}",0.746151,0.0,0.469388,0.568966,0.043243,0.426145,0.302219,0.502165,0.375
0,7,overlap,sliding_window_low_threshold,sliding_window,none,0.0,0.15,identity_collapse,failed,overcapture_degradation;motif_loss;history_prediction_failure,1062,862,267,14;7;8,0.116667,14;7;8,7,29,0.145,0.028333,1;3;2,3,0.4924670433145009,0.191415313225058,523,165,200,77,"{A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {B,C} -> {D,E,F} -> {E,F} | {B,E} -> {E,F} -> {C,E,F}",1.433777,0.433777,0.258929,0.357798,0.0,0.258929,0.218524,0.302115,0.11
0,7,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.0,0.15,positive_gain,failed,motif_loss;history_prediction_failure,703,503,101,38;41;43,0.633333,38;41;43,38,122,0.6777777777777778,0.044445,3;2;1,3,0.8079658605974396,0.5964214711729622,568,300,180,29,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {B,C} | {B,E} -> {E,F} -> {E,G}",0.982159,0.0,0.647887,0.737226,0.013605,0.634282,0.391216,0.594059,0.655
0,7,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.0,0.15,undercapture,failed,undercapture;motif_loss;history_prediction_failure,1061,861,279,15;14;11,0.183333,15;14;11,11,40,0.14760147601476015,-0.035732,1;2;3,3,0.644674835061263,0.23809523809523808,684,205,271,100,"{A,B} -> {B,C} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {B,E} -> {E,F} -> {E,F} | {A,B} -> {A,B} -> {B,E}",0.69368,0.0,0.256757,0.329218,0.076613,0.180144,0.233354,0.409985,0.125
0,7,overlap,sliding_window_low_threshold,sliding_window,none,0.0,0.2,identity_collapse,failed,overcapture;motif_loss;history_prediction_failure,1342,1142,320,2;2;2,0.033333,2;2;2,2,6,0.045454545454545456,0.012122,25;38;18,38,0.349478390461997,0.08493870402802102,469,97,132,58,"{E,F} -> {A,E,F} -> {E,F} | {E,F} -> {D,E,F} -> {E,F} | {A,B,H} -> {A,B} -> {B,C} | {A,B} -> {B,C} -> {B,C,H} | {B,C} -> {B,C,H} -> {B,C}",1.615618,0.615618,0.114504,0.240418,0.0,0.114504,0.12711,0.140127,0.0
0,7,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.0,0.2,identity_collapse,failed,motif_loss;history_prediction_failure,823,623,181,26;22;20,0.333333,26;22;20,20,68,0.3177570093457944,-0.015576,1;2;3,3,0.7095990279465371,0.39325842696629215,584,245,214,61,"{A,B} -> {B,C} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {B,E} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {B,G}",0.963266,0.0,0.43299,0.482759,0.0,0.43299,0.29949,0.50591,0.395
0,7,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.0,0.2,undercapture,failed,undercapture;motif_loss;history_prediction_failure,1197,997,307,10;6;5,0.083333,10;6;5,5,21,0.07553956834532374,-0.007793,1;6;8,8,0.5939849624060151,0.16449348044132397,711,164,278,103,"{A,B} -> {B,C} -> {E,F} | {B,E} -> {B,G} -> {E,F} | {B,G} -> {B,E} -> {E,F} | {A,B} -> {A,B} -> {B,E} | {B,E} -> {D,G} -> {E,F}",0.649841,0.0,0.167539,0.230769,0.036667,0.130873,0.19555,0.348808,0.035
0,7,overlap,sliding_window_low_threshold,sliding_window,none,0.05,0.0,positive_gain,failed,overcapture;motif_degradation,589,389,29,55;56;58,0.916667,55;56;58,55,169,1.0,0.083333,3;2;1,3,0.9235993208828522,0.8920308483290489,544,347,169,3,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F}",1.516618,0.516618,1.0,0.982906,0.0,1.0,0.566802,0.89418,0.895
0,7,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.05,0.0,positive_gain,failed,overcapture;motif_degradation,589,389,29,55;56;58,0.916667,55;56;58,55,169,1.0,0.083333,3;2;1,3,0.9235993208828522,0.8920308483290489,544,347,169,3,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F}",1.516618,0.516618,1.0,0.982906,0.0,1.0,0.566802,0.89418,0.895
0,7,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.05,0.0,identity_collapse,degraded,motif_degradation;history_prediction_degradation,639,439,46,52;56;55,0.866667,52;56;55,52,163,0.7652582159624414,-0.101409,3;1;2,3,0.9233176838810642,0.8132118451025057,590,357,213,14,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {B,G} -> {E,F} -> {E,F} | {A,B} -> {B,C} -> {B,C}",0.952187,0.0,0.914286,0.938462,0.053846,0.86044,0.553037,0.891213,0.875
0,7,overlap,sliding_window_low_threshold,sliding_window,none,0.05,0.05,positive_gain,degraded,overcapture_degradation;motif_degradation;history_prediction_degradation,645,445,58,46;45;52,0.75,46;45;52,45,143,0.910828025477707,0.160828,2;3;1,3,0.8449612403100775,0.7235955056179775,545,322,157,8,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,E} -> {B,E,F} | {B,E} -> {B,E,F} -> {E,F}",1.278255,0.278255,0.84127,0.880952,0.0,0.84127,0.466437,0.640816,0.7
0,7,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.05,0.05,positive_gain,degraded,overcapture_degradation;motif_degradation;history_prediction_degradation,612,412,34,53;53;56,0.883333,53;53;56,53,162,1.0,0.116667,3;2;1,3,0.9003267973856209,0.837378640776699,551,345,162,3,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F}",1.21745,0.21745,0.932203,0.95,0.0,0.932203,0.51796,0.764151,0.81
